Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Allergen information (product.metafields.shopify.allergen-information),Application method (product.metafields.shopify.application-method),Bug type (product.metafields.shopify.bug-type),Chocolate type (product.metafields.shopify.chocolate-type),Color (product.metafields.shopify.color-pattern),Country (product.metafields.shopify.country),Detailed ingredients (product.metafields.shopify.detailed-ingredients),Dietary preferences (product.metafields.shopify.dietary-preferences),Dietary use (product.metafields.shopify.dietary-use),Dispenser type (product.metafields.shopify.dispenser-type),Flavor (product.metafields.shopify.flavor),Flour/Grain type (product.metafields.shopify.flour-grain-type),Food product form (product.metafields.shopify.food-product-form),Ingredient category (product.metafields.shopify.ingredient-category),Ingredients (product.metafields.shopify.ingredients),Lubricant application (product.metafields.shopify.lubricant-application),Material (product.metafields.shopify.material),Pasta type (product.metafields.shopify.pasta-type),Pet supply product form (product.metafields.shopify.pet-supply-product-form),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Suitable space (product.metafields.shopify.suitable-space),Target gender (product.metafields.shopify.target-gender),Tea input type (product.metafields.shopify.tea-input-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
66639000057,Clearly Canadian   Carbonated Flavoured Water   Sparkling Mineral Water750ML,<p>Clearly Canadian   Carbonated Flavoured Water   Sparkling Mineral Water750ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CLC020,3269,shopify,continue,manual,4.91,5.89,TRUE,TRUE,'066639000057,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.07,active
66479000026,Clearly Canadian   Carbonated Flavored Water   Summer Strawberry325ML,<p>Clearly Canadian   Carbonated Flavored Water   Summer Strawberry325ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CLC005,3269,shopify,continue,manual,3.7,4.44,TRUE,TRUE,'066479000026,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,2.31,active
66479000071,Clearly Canadian   Carbonated Flavored Water   Country Raspberry325ML,<p>Clearly Canadian   Carbonated Flavored Water   Country Raspberry325ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CLC004,3269,shopify,continue,manual,3.7,4.44,TRUE,TRUE,'066479000071,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,2.31,active
66479000088,Clearly Canadian   Carbonated Flavored Water   Orchard Peach325ML,<p>Clearly Canadian   Carbonated Flavored Water   Orchard Peach325ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CLC003,3269,shopify,continue,manual,3.7,4.44,TRUE,TRUE,'066479000088,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,2.31,active
66479000057,Clearly Canadian   Carbonated Flavored Water   Wild Cherry325ML,<p>Clearly Canadian   Carbonated Flavored Water   Wild Cherry325ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CLC002,3269,shopify,continue,manual,3.7,4.44,TRUE,TRUE,'066479000057,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,2.31,active
66479000064,Clearly Canadian   Carbonated Flavored Water   Mountain Blackberry325ML,<p>Clearly Canadian   Carbonated Flavored Water   Mountain Blackberry325ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CLC001,3269,shopify,continue,manual,3.7,4.44,TRUE,TRUE,'066479000064,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,2.31,active
66676433757,"Citadelle - Shady Maple Farm   Organic Maple Syrup   Very Dark, Strong Taste Maple Syrup375ML","<p>Citadelle - Shady Maple Farm   Organic Maple Syrup   Very Dark, Strong Taste Maple Syrup375ML</p>",UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SMF040,3269,shopify,continue,manual,18.13,21.75,TRUE,TRUE,'066676433757,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,11.33,active
66676292514,"Citadelle - Shady Maple Farm   Organic Maple Syrup   Mpl Syrp Amber, Rich Taste Org250ML","<p>Citadelle - Shady Maple Farm   Organic Maple Syrup   Mpl Syrp Amber, Rich Taste Org250ML</p>",UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SMF005,3269,shopify,continue,manual,13.04,15.65,TRUE,TRUE,'066676292514,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8.15,active
66676346637,Citadelle - Shady Maple Farm   Organic Maple Cookies   Org Honey & Maple Cookie Waffles240G,<p>Citadelle - Shady Maple Farm   Organic Maple Cookies   Org Honey &amp; Maple Cookie Waffles240G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SMF111,3269,shopify,continue,manual,8.72,10.46,TRUE,TRUE,'066676346637,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,5.45,active
66676362750,Citadelle - Shady Maple Farm   Organic Maple Cookies   Org Maple Cookie Waffles240G,<p>Citadelle - Shady Maple Farm   Organic Maple Cookies   Org Maple Cookie Waffles240G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SMF110,3269,shopify,continue,manual,8.72,10.46,TRUE,TRUE,'066676362750,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,5.45,active
66676690013,Citadelle - Shady Maple Farm   Organic Maple Butter   Maple Butter Traditional260G,<p>Citadelle - Shady Maple Farm   Organic Maple Butter   Maple Butter Traditional260G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,SMF201,3269,shopify,continue,manual,15.55,18.66,TRUE,TRUE,'066676690013,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,9.72,active
8.15E+11,Chosen Foods   Dipping Sauce   Chicken Sauce266ML,<p>Chosen Foods   Dipping Sauce   Chicken Sauce266ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CSN251,3269,shopify,continue,manual,12.53,15.03,TRUE,TRUE,'815074020522,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,7.83,active
8.15E+11,Chosen Foods   Dipping Sauce   Burger Sauce266ML,<p>Chosen Foods   Dipping Sauce   Burger Sauce266ML</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CSN250,3269,shopify,continue,manual,12.53,15.03,TRUE,TRUE,'815074020515,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,7.83,active
68116103398,Chocxo   Snaps   85% Dark Chocolate Coco Almond & Sea Salt98G,<p>Chocxo   Snaps   85% Dark Chocolate Coco Almond &amp; Sea Salt98G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CXO001,3269,shopify,continue,manual,9.79,11.75,TRUE,TRUE,'068116103398,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,6.12,active
68116104913,Chocxo   Cups   70% Dark Chocolate Peanut Butter Cups98G,<p>Chocxo   Cups   70% Dark Chocolate Peanut Butter Cups98G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CXO031,3269,shopify,continue,manual,9.79,11.75,TRUE,TRUE,'068116104913,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,6.12,active
68116103343,Chocxo   Cups   56% Dark Org Almond Butter Cup Pouch98G,<p>Chocxo   Cups   56% Dark Org Almond Butter Cup Pouch98G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CXO002,3269,shopify,continue,manual,9.79,11.75,TRUE,TRUE,'068116103343,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,6.12,active
6.28E+11,Chiwis   Dry Fruit Chips   100% Upcycled Apple Chips50G,<p>Chiwis   Dry Fruit Chips   100% Upcycled Apple Chips50G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CWI010,3269,shopify,continue,manual,7.66,9.2,TRUE,TRUE,'628451225737,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4.79,active
6.28E+11,Chiwis   Dry Fruit Chips   Orange Chips50G,<p>Chiwis   Dry Fruit Chips   Orange Chips50G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CWI005,3269,shopify,continue,manual,6.96,8.35,TRUE,TRUE,'628451225287,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4.35,active
6.28E+11,Chiwis   Dry Fruit Chips   Pineapple Chips50G,<p>Chiwis   Dry Fruit Chips   Pineapple Chips50G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CWI004,3269,shopify,continue,manual,6.96,8.35,TRUE,TRUE,'628451225270,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4.35,active
6.28E+11,Chiwis   Dry Fruit Chips   Tropical Mix Chips50G,<p>Chiwis   Dry Fruit Chips   Tropical Mix Chips50G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CWI002,3269,shopify,continue,manual,6.96,8.35,TRUE,TRUE,'628451225027,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4.35,active
6.28E+11,Chiwis   Dry Fruit Chips   Original Kiwi Chips50G,<p>Chiwis   Dry Fruit Chips   Original Kiwi Chips50G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CWI001,3269,shopify,continue,manual,6.96,8.35,TRUE,TRUE,'628451225010,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4.35,active
6.28E+11,Chiwis   Dried Fruit Snacks   White Chocolate Drizzled Orange Chips60G,<p>Chiwis   Dried Fruit Snacks   White Chocolate Drizzled Orange Chips60G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CWI009,3269,shopify,continue,manual,7.44,8.93,TRUE,TRUE,'628451225638,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4.65,active
6.28E+11,Chiwis   Dried Fruit Snacks   Milk Chocolate Drizzled Orange Chips60G,<p>Chiwis   Dried Fruit Snacks   Milk Chocolate Drizzled Orange Chips60G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CWI008,3269,shopify,continue,manual,7.44,8.93,TRUE,TRUE,'628451225416,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4.65,active
6.28E+11,Chiwis   Dried Fruit Snacks   Dark Chocolate Drizzled Orange Chips60G,<p>Chiwis   Dried Fruit Snacks   Dark Chocolate Drizzled Orange Chips60G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CWI007,3269,shopify,continue,manual,7.44,8.93,TRUE,TRUE,'628451225164,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4.65,active
7.57E+11,Charras   Tostadas   Jalapeno350G,<p>Charras   Tostadas   Jalapeno350G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CHR033,3269,shopify,continue,manual,5.46,6.55,TRUE,TRUE,'756702133323,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.41,active
7.57E+11,Charras   Tostadas   Chipotle350G,<p>Charras   Tostadas   Chipotle350G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CHR032,3269,shopify,continue,manual,5.46,6.55,TRUE,TRUE,'756702133330,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.41,active
7.57E+11,Charras   Tostadas   Natural350G,<p>Charras   Tostadas   Natural350G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CHR031,3269,shopify,continue,manual,5.46,6.55,TRUE,TRUE,'756702133316,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.41,active
8.94E+11,Castle Kitchen Foods   Seasonal   Cinnamon Sugar Pita Chips (Wf Only)180G,<p>Castle Kitchen Foods   Seasonal   Cinnamon Sugar Pita Chips (Wf Only)180G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CVS800,3269,shopify,continue,manual,6.13,7.35,TRUE,TRUE,'893594001788,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.83,active
8.94E+11,Castle Kitchen Foods   Cedar Valley Selections   Pita Chips   Za’Atar Pita Chips180G,<p>Castle Kitchen Foods   Cedar Valley Selections   Pita Chips   Za’Atar Pita Chips180G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CVS107,3269,shopify,continue,manual,6.13,7.35,TRUE,TRUE,'893594001849,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.83,active
8.94E+11,Castle Kitchen Foods   Cedar Valley Selections   Pita Chips   Sea Salt Pita Chips180G,<p>Castle Kitchen Foods   Cedar Valley Selections   Pita Chips   Sea Salt Pita Chips180G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CVS106,3269,shopify,continue,manual,6.13,7.35,TRUE,TRUE,'893594001825,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.83,active
8.94E+11,Castle Kitchen Foods   Cedar Valley Selections   Pita Chips   Garlic & Herb Pita Chips180G,<p>Castle Kitchen Foods   Cedar Valley Selections   Pita Chips   Garlic &amp; Herb Pita Chips180G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CVS104,3269,shopify,continue,manual,6.13,7.35,TRUE,TRUE,'893594001764,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.83,active
8.94E+11,Castle Kitchen Foods   Cedar Valley Selections   Pita Chips   Classic Spice Pita Chips180G,<p>Castle Kitchen Foods   Cedar Valley Selections   Pita Chips   Classic Spice Pita Chips180G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CVS103,3269,shopify,continue,manual,6.13,7.35,TRUE,TRUE,'893594001757,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.83,active
6.28E+11,Castle Kitchen Foods   Sugar Free Premium Hot Chocolate   Memorable Maple Dark Chocolate Sf240G,<p>Castle Kitchen Foods   Sugar Free Premium Hot Chocolate   Memorable Maple Dark Chocolate Sf240G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CAK008,3269,shopify,continue,manual,12.11,14.53,TRUE,TRUE,'628176489070,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,7.57,active
6.28E+11,Castle Kitchen Foods   Sugar Free Premium Hot Chocolate   Classic Caramel Dark Chocolate Sf240G,<p>Castle Kitchen Foods   Sugar Free Premium Hot Chocolate   Classic Caramel Dark Chocolate Sf240G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CAK007,3269,shopify,continue,manual,12.11,14.53,TRUE,TRUE,'628176489056,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,7.57,active
6.28E+11,Castle Kitchen Foods   Sugar Free Premium Hot Chocolate   Marvelous Mint Dark Chocolate Sf240G,<p>Castle Kitchen Foods   Sugar Free Premium Hot Chocolate   Marvelous Mint Dark Chocolate Sf240G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CAK006,3269,shopify,continue,manual,12.11,14.53,TRUE,TRUE,'628176489049,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,7.57,active
6.28E+11,Castle Kitchen Foods   Hot Chocolate   Protein Double Dutch Dark Chocolate Mix252G,<p>Castle Kitchen Foods   Hot Chocolate   Protein Double Dutch Dark Chocolate Mix252G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CAK050,3269,shopify,continue,manual,18.16,21.79,TRUE,TRUE,'628176489193,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,11.35,active
6.28E+11,Castle Kitchen Foods   Hot Chocolate   Memorable Maple Dark Chocolate400G,<p>Castle Kitchen Foods   Hot Chocolate   Memorable Maple Dark Chocolate400G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CAK005,3269,shopify,continue,manual,8.78,10.54,TRUE,TRUE,'627843459101,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,5.49,active
6.28E+11,Castle Kitchen Foods   Hot Chocolate   Double Dutch Dark Chocolate Sf240G,<p>Castle Kitchen Foods   Hot Chocolate   Double Dutch Dark Chocolate Sf240G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CAK004,3269,shopify,continue,manual,12.11,14.53,TRUE,TRUE,'627843459118,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,7.57,active
6.28E+11,Castle Kitchen Foods   Hot Chocolate   Classic Caramel400G,<p>Castle Kitchen Foods   Hot Chocolate   Classic Caramel400G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CAK003,3269,shopify,continue,manual,8.78,10.54,TRUE,TRUE,'627843459071,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,5.49,active
6.28E+11,Castle Kitchen Foods   Hot Chocolate   Marvelous Mint400G,<p>Castle Kitchen Foods   Hot Chocolate   Marvelous Mint400G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CAK002,3269,shopify,continue,manual,8.78,10.54,TRUE,TRUE,'627843459064,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,5.49,active
6.28E+11,Castle Kitchen Foods   Hot Chocolate   Double Dutch400G,<p>Castle Kitchen Foods   Hot Chocolate   Double Dutch400G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CAK001,3269,shopify,continue,manual,8.78,10.54,TRUE,TRUE,'627843459057,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,5.49,active
72934692309,Casbah   Mediterranean Specialties   Falafel Mix284G,<p>Casbah   Mediterranean Specialties   Falafel Mix284G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CBH062,3269,shopify,continue,manual,6.35,7.62,TRUE,TRUE,'072934692309,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.97,active
72934801039,Casbah   Quinoa And Grain   Quinoa And Ancient Grains180G,<p>Casbah   Quinoa And Grain   Quinoa And Ancient Grains180G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CBH028,3269,shopify,continue,manual,7.3,8.76,TRUE,TRUE,'072934801039,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4.56,active
72934801053,Casbah   Organic Quinoa   Organic Quinoa200G,<p>Casbah   Organic Quinoa   Organic Quinoa200G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CBH020,3269,shopify,continue,manual,9.3,11.16,TRUE,TRUE,'072934801053,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,5.81,active
72934692477,Casbah   Couscous   Original Couscous340G,<p>Casbah   Couscous   Original Couscous340G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CBH014,3269,shopify,continue,manual,6.46,7.76,TRUE,TRUE,'072934692477,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4.04,active
72934971121,Casbah   Couscous   Roasted Garlic & Olive Oil Couscous198G,<p>Casbah   Couscous   Roasted Garlic &amp; Olive Oil Couscous198G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CBH011,3269,shopify,continue,manual,6.98,8.37,TRUE,TRUE,'072934971121,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4.36,active
72934971145,Casbah   Couscous   Lemon Spinach Couscous198G,<p>Casbah   Couscous   Lemon Spinach Couscous198G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CBH010,3269,shopify,continue,manual,6.35,7.62,TRUE,TRUE,'072934971145,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3.97,active
72934000081,Casbah   Organic Couscous   Pearl Couscous180G,<p>Casbah   Organic Couscous   Pearl Couscous180G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CBH080,3269,shopify,continue,manual,4.8,5.76,TRUE,TRUE,'072934000081,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3,active
6.97E+11,Canton   Granola   Tropical Coconut Cardamom283G,<p>Canton   Granola   Tropical Coconut Cardamom283G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CBT083,3269,shopify,continue,manual,15.49,18.59,TRUE,TRUE,'696685100397,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,9.68,active
6.97E+11,Canton   Granola   Strawberry Vanilla Crisp283G,<p>Canton   Granola   Strawberry Vanilla Crisp283G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CBT082,3269,shopify,continue,manual,15.49,18.59,TRUE,TRUE,'696685100403,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,9.68,active
6.97E+11,Canton   Granola   Double Chocolate Crunch283G,<p>Canton   Granola   Double Chocolate Crunch283G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CBT081,3269,shopify,continue,manual,15.49,18.59,TRUE,TRUE,'696685100410,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,9.68,active
6.97E+11,Canton   Granola   Cinnamon Apple Crumble283G,<p>Canton   Granola   Cinnamon Apple Crumble283G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CBT080,3269,shopify,continue,manual,15.49,18.59,TRUE,TRUE,'696685100380,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,9.68,active
6.97E+11,Canton   Carbonaut   Baking Mix   Original Pancake & Waffle Mix283G,<p>Canton   Carbonaut   Baking Mix   Original Pancake &amp; Waffle Mix283G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CBT103,3269,shopify,continue,manual,8.98,10.77,TRUE,TRUE,'696685100281,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,5.61,active
6.97E+11,Canton   Carbonaut   Baking Mix   Chocolate-Chip Pancake & Waffle Mix283G,<p>Canton   Carbonaut   Baking Mix   Chocolate-Chip Pancake &amp; Waffle Mix283G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CBT102,3269,shopify,continue,manual,10.1,12.12,TRUE,TRUE,'696685100304,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,6.31,active
6.97E+11,Canton   Carbonaut   Baking Mix   Brownie Mix283G,<p>Canton   Carbonaut   Baking Mix   Brownie Mix283G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CBT101,3269,shopify,continue,manual,13.46,16.15,TRUE,TRUE,'696685100243,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,8.41,active
6.97E+11,Canton   Carbonaut   Baking Mix   Baking Mix283G,<p>Canton   Carbonaut   Baking Mix   Baking Mix283G</p>,UNFI Canada Grocery Central,,,NewVersion-2025,TRUE,Title,Default Title,,,,,,,,CBT100,3269,shopify,continue,manual,8.99,10.79,TRUE,TRUE,'696685100267,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,5.62,active
